model_family,dataset,baseline_run_id,baseline_accuracy,baseline_format_failure_rate,relation,pool,k,status,run_id,accuracy,format_failure_rate,delta_vs_single_turn_k0,result_json_path
mistral,gpqa,run-20260317T105040Z-7f11db30,0.10491071428571429,0.65625,cross_domain,correct,8,complete,run-20260318T165822Z-9d50dd93,0.28125,0.006696428571428571,0.1763392857142857,results/runs/mistral7b_gpqa_stored_cross_domain_correct_thinking_off_k8__9d50dd934e486aef/run-20260318T165822Z-9d50dd93.json
mistral,gpqa,run-20260317T105040Z-7f11db30,0.10491071428571429,0.65625,cross_domain,correct,16,complete,run-20260318T165750Z-b8801317,0.31026785714285715,0.004464285714285714,0.20535714285714285,results/runs/mistral7b_gpqa_stored_cross_domain_correct_thinking_off_k16__b8801317c9377591/run-20260318T165750Z-b8801317.json
mistral,gpqa,run-20260317T105040Z-7f11db30,0.10491071428571429,0.65625,cross_domain,incorrect,2,complete,run-20260318T170227Z-e11c886f,0.27232142857142855,0.002232142857142857,0.16741071428571425,results/runs/mistral7b_gpqa_stored_cross_domain_incorrect_thinking_off_k2__e11c886f78114688/run-20260318T170227Z-e11c886f.json
mistral,gpqa,run-20260317T105040Z-7f11db30,0.10491071428571429,0.65625,cross_domain,incorrect,4,complete,run-20260318T170239Z-7777f1cc,0.28125,0.006696428571428571,0.1763392857142857,results/runs/mistral7b_gpqa_stored_cross_domain_incorrect_thinking_off_k4__7777f1cc4d3c2da3/run-20260318T170239Z-7777f1cc.json
mistral,gpqa,run-20260317T105040Z-7f11db30,0.10491071428571429,0.65625,cross_domain,incorrect,8,complete,run-20260318T170207Z-6593093b,0.2611607142857143,0.006696428571428571,0.15625,results/runs/mistral7b_gpqa_stored_cross_domain_incorrect_thinking_off_k8__6593093b496e4972/run-20260318T170207Z-6593093b.json
mistral,gpqa,run-20260317T105040Z-7f11db30,0.10491071428571429,0.65625,cross_domain,incorrect,16,complete,run-20260318T165853Z-bc547255,0.27232142857142855,0.002232142857142857,0.16741071428571425,results/runs/mistral7b_gpqa_stored_cross_domain_incorrect_thinking_off_k16__bc547255aa283269/run-20260318T165853Z-bc547255.json
mistral,gsm8k,run-20260317T112419Z-d063ba2b,0.017437452615617893,0.8711144806671721,baseline,,0,complete,run-20260317T112419Z-d063ba2b,0.017437452615617893,0.8711144806671721,0.0,results/runs/mistral7b_gsm8k_single_turn_pool_thinking_False__d063ba2b6ade2455/run-20260317T112419Z-d063ba2b.json
mistral,gsm8k,run-20260317T112419Z-d063ba2b,0.017437452615617893,0.8711144806671721,same_domain,correct,2,complete,run-20260318T172141Z-09a920d2,0.08112206216830932,0.0,0.06368460955269142,results/runs/mistral7b_gsm8k_stored_same_domain_correct_thinking_off_k2__09a920d25ce44402/run-20260318T172141Z-09a920d2.json
mistral,gsm8k,run-20260317T112419Z-d063ba2b,0.017437452615617893,0.8711144806671721,same_domain,correct,4,complete,run-20260318T172233Z-906aa669,0.07354056103108415,0.0,0.05610310841546626,results/runs/mistral7b_gsm8k_stored_same_domain_correct_thinking_off_k4__906aa669401a2bdc/run-20260318T172233Z-906aa669.json
mistral,gsm8k,run-20260317T112419Z-d063ba2b,0.017437452615617893,0.8711144806671721,same_domain,correct,8,complete,run-20260318T172727Z-9f5f06c7,0.07278241091736164,0.0,0.05534495830174374,results/runs/mistral7b_gsm8k_stored_same_domain_correct_thinking_off_k8__9f5f06c737ac97bb/run-20260318T172727Z-9f5f06c7.json
mistral,gsm8k,run-20260317T112419Z-d063ba2b,0.017437452615617893,0.8711144806671721,same_domain,correct,16,complete,run-20260318T172236Z-0445d20a,0.06747536012130402,0.0,0.050037907505686124,results/runs/mistral7b_gsm8k_stored_same_domain_correct_thinking_off_k16__0445d20a469c6a1c/run-20260318T172236Z-0445d20a.json
mistral,gsm8k,run-20260317T112419Z-d063ba2b,0.017437452615617893,0.8711144806671721,same_domain,incorrect,2,complete,run-20260318T172724Z-96cb01b3,0.06444275966641395,0.0,0.04700530705079606,results/runs/mistral7b_gsm8k_stored_same_domain_incorrect_thinking_off_k2__96cb01b318156760/run-20260318T172724Z-96cb01b3.json
mistral,gsm8k,run-20260317T112419Z-d063ba2b,0.017437452615617893,0.8711144806671721,same_domain,incorrect,4,complete,run-20260318T172846Z-6b7a84f5,0.07960576194086429,0.0,0.06216830932524639,results/runs/mistral7b_gsm8k_stored_same_domain_incorrect_thinking_off_k4__6b7a84f587ea8c47/run-20260318T172846Z-6b7a84f5.json
mistral,gsm8k,run-20260317T112419Z-d063ba2b,0.017437452615617893,0.8711144806671721,same_domain,incorrect,8,complete,run-20260318T173126Z-8f852704,0.0667172100075815,0.0,0.04927975739196361,results/runs/mistral7b_gsm8k_stored_same_domain_incorrect_thinking_off_k8__8f852704c1f5a240/run-20260318T173126Z-8f852704.json
mistral,gsm8k,run-20260317T112419Z-d063ba2b,0.017437452615617893,0.8711144806671721,same_domain,incorrect,16,complete,run-20260318T173109Z-6f8fd4e0,0.07354056103108415,0.0,0.05610310841546626,results/runs/mistral7b_gsm8k_stored_same_domain_incorrect_thinking_off_k16__6f8fd4e0bf086951/run-20260318T173109Z-6f8fd4e0.json
mistral,gsm8k,run-20260317T112419Z-d063ba2b,0.017437452615617893,0.8711144806671721,same_domain_other_dataset,correct,2,missing,,,,,
mistral,gsm8k,run-20260317T112419Z-d063ba2b,0.017437452615617893,0.8711144806671721,same_domain_other_dataset,correct,4,missing,,,,,
mistral,gsm8k,run-20260317T112419Z-d063ba2b,0.017437452615617893,0.8711144806671721,same_domain_other_dataset,correct,8,missing,,,,,
mistral,gsm8k,run-20260317T112419Z-d063ba2b,0.017437452615617893,0.8711144806671721,same_domain_other_dataset,correct,16,missing,,,,,
mistral,gsm8k,run-20260317T112419Z-d063ba2b,0.017437452615617893,0.8711144806671721,same_domain_other_dataset,incorrect,2,missing,,,,,
mistral,gsm8k,run-20260317T112419Z-d063ba2b,0.017437452615617893,0.8711144806671721,same_domain_other_dataset,incorrect,4,missing,,,,,
mistral,gsm8k,run-20260317T112419Z-d063ba2b,0.017437452615617893,0.8711144806671721,same_domain_other_dataset,incorrect,8,missing,,,,,
mistral,gsm8k,run-20260317T112419Z-d063ba2b,0.017437452615617893,0.8711144806671721,same_domain_other_dataset,incorrect,16,missing,,,,,
mistral,gsm8k,run-20260317T112419Z-d063ba2b,0.017437452615617893,0.8711144806671721,cross_domain,correct,2,complete,run-20260318T171354Z-9e7da877,0.06823351023502654,0.0,0.05079605761940864,results/runs/mistral7b_gsm8k_stored_cross_domain_correct_thinking_off_k2__9e7da87786729ace/run-20260318T171354Z-9e7da877.json
mistral,gsm8k,run-20260317T112419Z-d063ba2b,0.017437452615617893,0.8711144806671721,cross_domain,correct,4,complete,run-20260318T171635Z-f7b22503,0.0758150113722517,0.0,0.05837755875663381,results/runs/mistral7b_gsm8k_stored_cross_domain_correct_thinking_off_k4__f7b22503ffe4dc55/run-20260318T171635Z-f7b22503.json
mistral,gsm8k,run-20260317T112419Z-d063ba2b,0.017437452615617893,0.8711144806671721,cross_domain,correct,8,complete,run-20260318T172051Z-3bc40847,0.07354056103108415,0.0,0.05610310841546626,results/runs/mistral7b_gsm8k_stored_cross_domain_correct_thinking_off_k8__3bc408474e3a4705/run-20260318T172051Z-3bc40847.json
mistral,gsm8k,run-20260317T112419Z-d063ba2b,0.017437452615617893,0.8711144806671721,cross_domain,correct,16,complete,run-20260318T172814Z-3b77b4d6,0.0712661106899166,0.0,0.05382865807429871,results/runs/mistral7b_gsm8k_stored_cross_domain_correct_thinking_off_k16__3b77b4d6b840fac8/run-20260318T172814Z-3b77b4d6.json
mistral,gsm8k,run-20260317T112419Z-d063ba2b,0.017437452615617893,0.8711144806671721,cross_domain,incorrect,2,complete,run-20260318T171459Z-a648c06f,0.05913570887035633,0.0,0.04169825625473844,results/runs/mistral7b_gsm8k_stored_cross_domain_incorrect_thinking_off_k2__a648c06fd2ea4160/run-20260318T171459Z-a648c06f.json
mistral,gsm8k,run-20260317T112419Z-d063ba2b,0.017437452615617893,0.8711144806671721,cross_domain,incorrect,4,complete,run-20260318T171715Z-ffadd077,0.06141015921152388,0.0,0.04397270659590599,results/runs/mistral7b_gsm8k_stored_cross_domain_incorrect_thinking_off_k4__ffadd07702b9e6ae/run-20260318T171715Z-ffadd077.json
mistral,gsm8k,run-20260317T112419Z-d063ba2b,0.017437452615617893,0.8711144806671721,cross_domain,incorrect,8,complete,run-20260318T172504Z-d7b95a92,0.0758150113722517,0.0,0.05837755875663381,results/runs/mistral7b_gsm8k_stored_cross_domain_incorrect_thinking_off_k8__d7b95a925511a0ef/run-20260318T172504Z-d7b95a92.json
mistral,gsm8k,run-20260317T112419Z-d063ba2b,0.017437452615617893,0.8711144806671721,cross_domain,incorrect,16,complete,run-20260318T172803Z-63013238,0.07050796057619409,0.0,0.05307050796057619,results/runs/mistral7b_gsm8k_stored_cross_domain_incorrect_thinking_off_k16__63013238a770b63e/run-20260318T172803Z-63013238.json
mistral,aime,run-20260324T051159Z-3a804857,0.0,0.8,baseline,,0,complete,run-20260324T051159Z-3a804857,0.0,0.8,0.0,results/runs/mistral7b_aime_single_turn_pool_thinking_off__3a804857639330e7/run-20260324T051159Z-3a804857.json
mistral,aime,run-20260324T051159Z-3a804857,0.0,0.8,same_domain,correct,2,missing,,,,,
mistral,aime,run-20260324T051159Z-3a804857,0.0,0.8,same_domain,correct,4,missing,,,,,
mistral,aime,run-20260324T051159Z-3a804857,0.0,0.8,same_domain,correct,8,missing,,,,,
mistral,aime,run-20260324T051159Z-3a804857,0.0,0.8,same_domain,correct,16,missing,,,,,
mistral,aime,run-20260324T051159Z-3a804857,0.0,0.8,same_domain,incorrect,2,missing,,,,,
mistral,aime,run-20260324T051159Z-3a804857,0.0,0.8,same_domain,incorrect,4,missing,,,,,
mistral,aime,run-20260324T051159Z-3a804857,0.0,0.8,same_domain,incorrect,8,missing,,,,,
mistral,aime,run-20260324T051159Z-3a804857,0.0,0.8,same_domain,incorrect,16,missing,,,,,
mistral,aime,run-20260324T051159Z-3a804857,0.0,0.8,same_domain_other_dataset,correct,2,complete,run-20260318T165202Z-71f28da6,0.0,0.0,0.0,results/runs/mistral7b_aime_stored_same_domain_other_dataset_correct_thinking_off_k2__71f28da6352c4e78/run-20260318T165202Z-71f28da6.json
mistral,aime,run-20260324T051159Z-3a804857,0.0,0.8,same_domain_other_dataset,correct,4,complete,run-20260318T165227Z-fd67c9e6,0.03333333333333333,0.0,0.03333333333333333,results/runs/mistral7b_aime_stored_same_domain_other_dataset_correct_thinking_off_k4__fd67c9e603f5f7ae/run-20260318T165227Z-fd67c9e6.json
mistral,aime,run-20260324T051159Z-3a804857,0.0,0.8,same_domain_other_dataset,correct,8,complete,run-20260318T165334Z-3f2f5712,0.03333333333333333,0.0,0.03333333333333333,results/runs/mistral7b_aime_stored_same_domain_other_dataset_correct_thinking_off_k8__3f2f5712fc266ceb/run-20260318T165334Z-3f2f5712.json
mistral,aime,run-20260324T051159Z-3a804857,0.0,0.8,same_domain_other_dataset,correct,16,complete,run-20260318T165206Z-5c676810,0.03333333333333333,0.0,0.03333333333333333,results/runs/mistral7b_aime_stored_same_domain_other_dataset_correct_thinking_off_k16__5c676810c91e41e3/run-20260318T165206Z-5c676810.json
mistral,aime,run-20260324T051159Z-3a804857,0.0,0.8,same_domain_other_dataset,incorrect,2,complete,run-20260318T165332Z-5dc13227,0.0,0.0,0.0,results/runs/mistral7b_aime_stored_same_domain_other_dataset_incorrect_thinking_off_k2__5dc13227537df7f4/run-20260318T165332Z-5dc13227.json
mistral,aime,run-20260324T051159Z-3a804857,0.0,0.8,same_domain_other_dataset,incorrect,4,complete,run-20260318T165434Z-05a420c3,0.0,0.0,0.0,results/runs/mistral7b_aime_stored_same_domain_other_dataset_incorrect_thinking_off_k4__05a420c3f76eb96f/run-20260318T165434Z-05a420c3.json
mistral,aime,run-20260324T051159Z-3a804857,0.0,0.8,same_domain_other_dataset,incorrect,8,complete,run-20260318T165435Z-85a507ca,0.0,0.0,0.0,results/runs/mistral7b_aime_stored_same_domain_other_dataset_incorrect_thinking_off_k8__85a507ca1f6f582e/run-20260318T165435Z-85a507ca.json
mistral,aime,run-20260324T051159Z-3a804857,0.0,0.8,same_domain_other_dataset,incorrect,16,complete,run-20260318T165338Z-45b139a4,0.0,0.0,0.0,results/runs/mistral7b_aime_stored_same_domain_other_dataset_incorrect_thinking_off_k16__45b139a49fe15d66/run-20260318T165338Z-45b139a4.json
mistral,aime,run-20260324T051159Z-3a804857,0.0,0.8,cross_domain,correct,2,complete,run-20260318T164254Z-78eac3bd,0.0,0.0,0.0,results/runs/mistral7b_aime_stored_cross_domain_correct_thinking_off_k2__78eac3bd39677e88/run-20260318T164254Z-78eac3bd.json
mistral,aime,run-20260324T051159Z-3a804857,0.0,0.8,cross_domain,correct,4,complete,run-20260318T164425Z-77ccb8ef,0.0,0.0,0.0,results/runs/mistral7b_aime_stored_cross_domain_correct_thinking_off_k4__77ccb8ef376b94b7/run-20260318T164425Z-77ccb8ef.json
mistral,aime,run-20260324T051159Z-3a804857,0.0,0.8,cross_domain,correct,8,complete,run-20260318T164605Z-5148c7ce,0.0,0.0,0.0,results/runs/mistral7b_aime_stored_cross_domain_correct_thinking_off_k8__5148c7ce30f4a6a1/run-20260318T164605Z-5148c7ce.json
mistral,aime,run-20260324T051159Z-3a804857,0.0,0.8,cross_domain,correct,16,complete,run-20260318T164137Z-cb33bace,0.0,0.0,0.0,results/runs/mistral7b_aime_stored_cross_domain_correct_thinking_off_k16__cb33bacea21dc0d7/run-20260318T164137Z-cb33bace.json
mistral,aime,run-20260324T051159Z-3a804857,0.0,0.8,cross_domain,incorrect,2,complete,run-20260318T164900Z-b1f05f45,0.0,0.0,0.0,results/runs/mistral7b_aime_stored_cross_domain_incorrect_thinking_off_k2__b1f05f4536d9c4e3/run-20260318T164900Z-b1f05f45.json
mistral,aime,run-20260324T051159Z-3a804857,0.0,0.8,cross_domain,incorrect,4,complete,run-20260318T164927Z-52ff4306,0.0,0.0,0.0,results/runs/mistral7b_aime_stored_cross_domain_incorrect_thinking_off_k4__52ff43065f6ac1c9/run-20260318T164927Z-52ff4306.json
mistral,aime,run-20260324T051159Z-3a804857,0.0,0.8,cross_domain,incorrect,8,complete,run-20260318T165003Z-00440ace,0.0,0.0,0.0,results/runs/mistral7b_aime_stored_cross_domain_incorrect_thinking_off_k8__00440ace8e11c13f/run-20260318T165003Z-00440ace.json
mistral,aime,run-20260324T051159Z-3a804857,0.0,0.8,cross_domain,incorrect,16,complete,run-20260318T164742Z-0d9e5f6f,0.03333333333333333,0.0,0.03333333333333333,results/runs/mistral7b_aime_stored_cross_domain_incorrect_thinking_off_k16__0d9e5f6f9dec645a/run-20260318T164742Z-0d9e5f6f.json
mistral,mmlu,run-20260317T125046Z-5efa7f4e,0.21770403076484832,0.5266343825665859,baseline,,0,complete,run-20260317T125046Z-5efa7f4e,0.21770403076484832,0.5266343825665859,0.0,results/runs/mistral7b_mmlu_single_turn_pool_thinking_False__5efa7f4ef8f30ca9/run-20260317T125046Z-5efa7f4e.json
mistral,mmlu,run-20260317T125046Z-5efa7f4e,0.21770403076484832,0.5266343825665859,same_domain,correct,2,missing,,,,,
mistral,mmlu,run-20260317T125046Z-5efa7f4e,0.21770403076484832,0.5266343825665859,same_domain,correct,4,missing,,,,,
mistral,mmlu,run-20260317T125046Z-5efa7f4e,0.21770403076484832,0.5266343825665859,same_domain,correct,8,missing,,,,,
mistral,mmlu,run-20260317T125046Z-5efa7f4e,0.21770403076484832,0.5266343825665859,same_domain,correct,16,missing,,,,,
mistral,mmlu,run-20260317T125046Z-5efa7f4e,0.21770403076484832,0.5266343825665859,same_domain,incorrect,2,missing,,,,,
mistral,mmlu,run-20260317T125046Z-5efa7f4e,0.21770403076484832,0.5266343825665859,same_domain,incorrect,4,missing,,,,,
mistral,mmlu,run-20260317T125046Z-5efa7f4e,0.21770403076484832,0.5266343825665859,same_domain,incorrect,8,missing,,,,,
mistral,mmlu,run-20260317T125046Z-5efa7f4e,0.21770403076484832,0.5266343825665859,same_domain,incorrect,16,missing,,,,,
mistral,mmlu,run-20260317T125046Z-5efa7f4e,0.21770403076484832,0.5266343825665859,same_domain_other_dataset,correct,2,missing,,,,,
mistral,mmlu,run-20260317T125046Z-5efa7f4e,0.21770403076484832,0.5266343825665859,same_domain_other_dataset,correct,4,missing,,,,,
mistral,mmlu,run-20260317T125046Z-5efa7f4e,0.21770403076484832,0.5266343825665859,same_domain_other_dataset,correct,8,missing,,,,,
mistral,mmlu,run-20260317T125046Z-5efa7f4e,0.21770403076484832,0.5266343825665859,same_domain_other_dataset,correct,16,missing,,,,,
mistral,mmlu,run-20260317T125046Z-5efa7f4e,0.21770403076484832,0.5266343825665859,same_domain_other_dataset,incorrect,2,missing,,,,,
mistral,mmlu,run-20260317T125046Z-5efa7f4e,0.21770403076484832,0.5266343825665859,same_domain_other_dataset,incorrect,4,missing,,,,,
mistral,mmlu,run-20260317T125046Z-5efa7f4e,0.21770403076484832,0.5266343825665859,same_domain_other_dataset,incorrect,8,missing,,,,,
mistral,mmlu,run-20260317T125046Z-5efa7f4e,0.21770403076484832,0.5266343825665859,same_domain_other_dataset,incorrect,16,missing,,,,,
mistral,mmlu,run-20260317T125046Z-5efa7f4e,0.21770403076484832,0.5266343825665859,cross_domain,correct,2,complete,run-20260318T180611Z-8ca50f1b,0.48753738783649053,0.00064093433983763,0.26983335707164224,results/runs/mistral7b_mmlu_stored_cross_domain_correct_thinking_off_k2__8ca50f1b3818c0c4/run-20260318T180611Z-8ca50f1b.json
mistral,mmlu,run-20260317T125046Z-5efa7f4e,0.21770403076484832,0.5266343825665859,cross_domain,correct,4,complete,run-20260318T182013Z-fe205058,0.49736504771400086,0.0008545791197835066,0.2796610169491526,results/runs/mistral7b_mmlu_stored_cross_domain_correct_thinking_off_k4__fe205058e16c9898/run-20260318T182013Z-fe205058.json
mistral,mmlu,run-20260317T125046Z-5efa7f4e,0.21770403076484832,0.5266343825665859,cross_domain,correct,8,complete,run-20260318T185212Z-cfa2ea0f,0.5023500925794047,0.0007121492664862555,0.2846460618145563,results/runs/mistral7b_mmlu_stored_cross_domain_correct_thinking_off_k8__cfa2ea0f67c42ad6/run-20260318T185212Z-cfa2ea0f.json
mistral,mmlu,run-20260317T125046Z-5efa7f4e,0.21770403076484832,0.5266343825665859,cross_domain,correct,16,complete,run-20260318T200408Z-ec68429c,0.5010682238997294,0.0009970089730807576,0.28336419313488104,results/runs/mistral7b_mmlu_stored_cross_domain_correct_thinking_off_k16__ec68429cd6e2012e/run-20260318T200408Z-ec68429c.json
mistral,mmlu,run-20260317T125046Z-5efa7f4e,0.21770403076484832,0.5266343825665859,cross_domain,incorrect,2,complete,run-20260318T181142Z-f32b7ca5,0.49309215211508334,0.0002848597065945022,0.27538812135023505,results/runs/mistral7b_mmlu_stored_cross_domain_incorrect_thinking_off_k2__f32b7ca5fe62b8bd/run-20260318T181142Z-f32b7ca5.json
mistral,mmlu,run-20260317T125046Z-5efa7f4e,0.21770403076484832,0.5266343825665859,cross_domain,incorrect,4,complete,run-20260318T181845Z-99265c81,0.49935906566016236,0.0010682238997293833,0.28165503489531407,results/runs/mistral7b_mmlu_stored_cross_domain_incorrect_thinking_off_k4__99265c818a74ce37/run-20260318T181845Z-99265c81.json
mistral,mmlu,run-20260317T125046Z-5efa7f4e,0.21770403076484832,0.5266343825665859,cross_domain,incorrect,8,complete,run-20260318T191557Z-15e5e3e7,0.5012818686796753,0.0007121492664862555,0.28357783791482694,results/runs/mistral7b_mmlu_stored_cross_domain_incorrect_thinking_off_k8__15e5e3e71de403c8/run-20260318T191557Z-15e5e3e7.json
mistral,mmlu,run-20260317T125046Z-5efa7f4e,0.21770403076484832,0.5266343825665859,cross_domain,incorrect,16,complete,run-20260318T192312Z-dcfb492c,0.4983620566870816,0.0009970089730807576,0.2806580259222333,results/runs/mistral7b_mmlu_stored_cross_domain_incorrect_thinking_off_k16__dcfb492c78745390/run-20260318T192312Z-dcfb492c.json
